"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"IPCC","Infinity Property and Casualty Corporation","139.2","1523117491.2","n/a","2003","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/ipcc",
"IFRX","InflaRx N.V.","34.17","813659457","n/a","2017","n/a","n/a","https://www.nasdaq.com/symbol/ifrx",
"III","Information Services Group, Inc.","4.13","180427549.54","n/a","n/a","Consumer Services","Professional Services","https://www.nasdaq.com/symbol/iii",
"IFON","InfoSonics Corp","3.83","8013244.73","n/a","n/a","Consumer Non-Durables","Electronic Components","https://www.nasdaq.com/symbol/ifon",
"IEA","Infrastructure and Energy Alternatives, Inc.","9.6","207145440","n/a","2016","Finance","Business Services","https://www.nasdaq.com/symbol/iea",
"IEAWW","Infrastructure and Energy Alternatives, Inc.","0.9","0","n/a","2016","Finance","Business Services","https://www.nasdaq.com/symbol/ieaww",
"IMKTA","Ingles Markets, Incorporated","29","587533504","n/a","1987","Consumer Services","Food Chains","https://www.nasdaq.com/symbol/imkta",
"INWK","InnerWorkings, Inc.","9","480891942","n/a","2006","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/inwk",
"INOD","Innodata Inc.","1.16","30017846.64","n/a","1993","Technology","EDP Services","https://www.nasdaq.com/symbol/inod",
"IPHS","Innophos Holdings, Inc.","46.6","910591214.4","n/a","2006","Consumer Durables","Specialty Chemicals","https://www.nasdaq.com/symbol/iphs",
"IOSP","Innospec Inc.","75.25","1865705231.25","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/iosp",
"INNT","Innovate Biopharmaceuticals, Inc.","16.76","43059255.68","n/a","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/innt",
"ISSC","Innovative Solutions and Support, Inc.","3.0494","51353722.5906","n/a","2000","Technology","EDP Services","https://www.nasdaq.com/symbol/issc",
"INVA","Innoviva, Inc.","14.75","1496685302.5","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/inva",
"INGN","Inogen, Inc","184.04","3905423948.68","n/a","2014","Health Care","Industrial Specialties","https://www.nasdaq.com/symbol/ingn",
"INOV","Inovalon Holdings, Inc.","9.75","1484621131.5","n/a","2015","Technology","EDP Services","https://www.nasdaq.com/symbol/inov",
"INO","Inovio Pharmaceuticals, Inc.","4.56","413595834.96","n/a","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/ino",
"INPX","Inpixon ","0.3862","5873248.1118","n/a","2014","Technology","EDP Services","https://www.nasdaq.com/symbol/inpx",
"INSG","Inseego Corp.","1.85","109559869.35","n/a","n/a","Consumer Durables","Telecommunications Equipment","https://www.nasdaq.com/symbol/insg",
"NSIT","Insight Enterprises, Inc.","45.55","1614118682.25","n/a","1995","Consumer Services","Catalog/Specialty Distribution","https://www.nasdaq.com/symbol/nsit",
"ISIG","Insignia Systems, Inc.","1.63","19499683.48","n/a","1991","Consumer Services","Advertising","https://www.nasdaq.com/symbol/isig",
"INSM","Insmed, Inc.","27.33","2094110306.88","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/insm",
"INSE","Inspired Entertainment, Inc.","6.3","135316282.5","n/a","2014","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/inse",
"IIIN","Insteel Industries, Inc.","31.55","601452478.5","n/a","n/a","Capital Goods","Steel/Iron Ore","https://www.nasdaq.com/symbol/iiin",
"PODD","Insulet Corporation","86.35","5072585416.25","n/a","2007","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/podd",
"INSY","Insys Therapeutics, Inc.","6.84","504852144.12","n/a","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/insy",
"NTEC","Intec Pharma Ltd.","4.9","160846273","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ntec",
"IART","Integra LifeSciences Holdings Corporation","64.79","5115063337.34","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/iart",
"IDTI","Integrated Device Technology, Inc.","30.35","4016444187.25","n/a","1984","Technology","Semiconductors","https://www.nasdaq.com/symbol/idti",
"IMTE","Integrated Media Technology Limited","11.5801","30613279.7411","n/a","n/a","Consumer Non-Durables","Consumer Electronics/Appliances","https://www.nasdaq.com/symbol/imte",
"INTC","Intel Corporation","54.67","254762200000","n/a","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/intc",
"NTLA","Intellia Therapeutics, Inc.","23.74","1022952089.4","n/a","2016","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://www.nasdaq.com/symbol/ntla",
"IPCI","Intellipharmaceutics International Inc.","0.4","17415139.6","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ipci",
"IPAR","Inter Parfums, Inc.","47.7","1492181594.1","n/a","n/a","Consumer Non-Durables","Package Goods/Cosmetics","https://www.nasdaq.com/symbol/ipar",
"IBKR","Interactive Brokers Group, Inc.","79.7","32812912330.3","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/ibkr",
"ICPT","Intercept Pharmaceuticals, Inc.","71","2100389805","n/a","2012","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/icpt",
"IDCC","InterDigital, Inc.","79.3","2755372946.3","n/a","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/idcc",
"TILE","Interface, Inc.","22.7","1347075635.3","n/a","n/a","Consumer Durables","Home Furnishings","https://www.nasdaq.com/symbol/tile",
"LINK","Interlink Electronics, Inc.","4.65","34161122.7","n/a","n/a","Technology","Computer peripheral equipment","https://www.nasdaq.com/symbol/link",
"IMI","Intermolecular, Inc.","1.27","62993743.71","n/a","2011","Technology","Semiconductors","https://www.nasdaq.com/symbol/imi",
"INAP","Internap Corporation","11.33","239415895.51","n/a","1999","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/inap",
"IBOC","International Bancshares Corporation","42.25","2793209142.75","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/iboc",
"ISCA","International Speedway Corporation","40.8","1803770162.4","n/a","1996","Consumer Services","Services-Misc. Amusement & Recreation","https://www.nasdaq.com/symbol/isca",
"IGLD","Internet Gold Golden Lines Ltd.","3.72","71435851.92","n/a","1999","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/igld",
"IIJI","Internet Initiative Japan, Inc.","9.29","15330060.72","1650168","n/a","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/iiji",
"IDXG","Interpace Diagnostics Group, Inc.","0.9197","25631372.2175","n/a","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/idxg",
"XENT","Intersect ENT, Inc.","39.75","1197895903.5","n/a","2014","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/xent",
"INTX","Intersections, Inc.","2.32","56292445.2","n/a","2004","Technology","EDP Services","https://www.nasdaq.com/symbol/intx",
"IVAC","Intevac, Inc.","4.75","106214621.75","n/a","1995","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/ivac",
"INTL","INTL FCStone Inc.","46.79","883371196.73","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/intl",
"ITCI","Intra-Cellular Therapies Inc.","20.35","1113071333","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/itci",
"IIN","IntriCon Corporation","29.7","205926345.9","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/iin",
"INTU","Intuit Inc.","194.2","49736768628.8","n/a","1993","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/intu",
"ISRG","Intuitive Surgical, Inc.","468.35","53061756338.2","n/a","2000","Health Care","Industrial Specialties","https://www.nasdaq.com/symbol/isrg",
"ISTR","Investar Holding Corporation","26","247450528","n/a","2014","Finance","Major Banks","https://www.nasdaq.com/symbol/istr",
"ISBC","Investors Bancorp, Inc.","13.47","4065198019.86","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/isbc",
"ITIC","Investors Title Company","191.7","361666971","n/a","n/a","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/itic",
"NVIV","InVivo Therapeutics Holdings Corp.","7.495","11729817.405","n/a","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/nviv",
"IVTY","Invuity, Inc.","2.85","68517810.45","n/a","2015","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/ivty",
"IONS","Ionis Pharmaceuticals, Inc.","45.95","5767661461","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ions",
"IOVA","Iovance Biotherapeutics, Inc.","15.2","1362154338.4","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/iova",
"IPAS","iPass Inc.","0.3732","26898532.9356","n/a","2003","Technology","EDP Services","https://www.nasdaq.com/symbol/ipas",
"IPGP","IPG Photonics Corporation","251.47","13502551640.01","n/a","2006","Technology","Semiconductors","https://www.nasdaq.com/symbol/ipgp",
"IPIC","iPic Entertainment Inc.","7.5","83810850","n/a","2018","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/ipic",
"CLRG","IQ Chaikin U.S. Large Cap ETF","25.7","337955025.7","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/clrg",
"CSML","IQ Chaikin U.S. Small Cap ETF","27.93","480396027.93","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/csml",
"IQ","iQIYI, Inc.","20.52","2565000000","125000000","2018","Consumer Services","Consumer Electronics/Video Chains","https://www.nasdaq.com/symbol/iq",
"IRMD","iRadimed Corporation","18.55","197674865.85","n/a","2014","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/irmd",
"IRTC","iRhythm Technologies, Inc.","68.22","1609443442.98","n/a","2016","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/irtc",
"IRIX","IRIDEX Corporation","7.08","82394930.16","n/a","1996","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/irix",
"IRDM","Iridium Communications Inc","12","1324528056","n/a","n/a","Consumer Durables","Telecommunications Equipment","https://www.nasdaq.com/symbol/irdm",
"IRDMB","Iridium Communications Inc","431","215500000","n/a","n/a","Consumer Durables","Telecommunications Equipment","https://www.nasdaq.com/symbol/irdmb",
"IRBT","iRobot Corporation","62.36","1733905519.56","n/a","2005","Consumer Durables","Consumer Electronics/Appliances","https://www.nasdaq.com/symbol/irbt",
"IRWD","Ironwood Pharmaceuticals, Inc.","18.54","2816992999.8","n/a","2010","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/irwd",
"IRCP","IRSA Propiedades Comerciales S.A.","37.96","125208516.68","3298433","n/a","Consumer Services","Building operators","https://www.nasdaq.com/symbol/ircp",
"PMPT","iSectors Post-MPT Growth ETF","26.81","13405107.24","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/pmpt",
"SLQD","iShares 0-5 Year Investment Grade Corporate Bond ETF","49.56","802872000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/slqd",
"CSJ","iShares 1-3 Year Credit Bond ETF","103.6","10810660000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/csj",
"ISHG","iShares 1-3 Year International Treasury Bond ETF","84.21","88420500","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ishg",
"SHY","iShares 1-3 Year Treasury Bond ETF","83.16","13738032000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/shy",
"TLT","iShares 20+ Year Treasury Bond ETF","119.23","7261107000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/tlt",
"IEI","iShares 3-7 Year Treasury Bond ETF","119.23","7213415000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/iei",
"IEF","iShares 7-10 Year Treasury Bond ETF","101.41","8437312000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ief",
"AIA","iShares Asia 50 ETF","68.39","1094240000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/aia",
"COMT","iShares Commodities Select Strategy ETF","39.44","674424000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/comt",
"ISTB","iShares Core 1-5 Year USD Bond ETF","48.96","1899648000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/istb",
"IXUS","iShares Core MSCI Total International Stock ETF","64.21","10132338000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ixus",
"IUSG","iShares Core S&P U.S. Growth ETF","57.08","3992746000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/iusg",
"IUSV","iShares Core S&P U.S. Value ETF","54.31","3679502500","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/iusv",
"IUSB","iShares Core Total USD Bond Market ETF","49.29","2153973000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/iusb",
"HEWG","iShares Currency Hedged MSCI Germany ETF","29.2","461360000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/hewg",
"SUSB","iShares ESG 1-5 Year USD Corporate Bond ETF","24.53","29436000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/susb",
"SUSC","iShares ESG USD Corporate Bond ETF","24.27","14562000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/susc",
"XT","iShares Exponential Technologies ETF","37.06","2271778000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/xt",
"FALN","iShares Fallen Angels USD Bond ETF","26.64","58608000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/faln",
"IFEU","iShares FTSE EPRA/NAREIT Europe Index Fund","41.65","43732500","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ifeu",
"IFGL","iShares FTSE EPRA/NAREIT Global Real Estate ex-U.S. Index Fund","30.49","536624000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ifgl",
"IGF","iShares Global Infrastructure ETF","44.01","2671407000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/igf",
"GNMA","iShares GNMA Bond ETF","48.21","106062000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/gnma",
"HYXE","iShares iBoxx $ High Yield ex Oil & Gas Corporate Bond ETF","50.2011","10040220","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/hyxe",
"CIU","iShares Intermediate Credit Bond ETF","106.16","6948172000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ciu",
"IGOV","iShares International Treasury Bond ETF","49.89","1132503000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/igov",
"EMB","iShares J.P. Morgan USD Emerging Markets Bond ETF","109.17","11233593000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/emb",
"MBB","iShares MBS ETF","103.6","11768960000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/mbb",
"JKI","iShares Morningstar Mid-Cap ETF","159.29","422118500","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/jki",
"ACWX","iShares MSCI ACWI ex US Index Fund","50.68","3344880000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/acwx",
"ACWI","iShares MSCI ACWI Index Fund","73.69","8606992000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/acwi",
"AAXJ","iShares MSCI All Country Asia ex Japan Index Fund","77.49","4881870000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/aaxj",
"EWZS","iShares MSCI Brazil Small-Cap ETF","15.65","68860000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ewzs",
"MCHI","iShares MSCI China ETF","69.74","3752012000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/mchi",
"ESGD","iShares MSCI EAFE ESG Optimized ETF","69.33","263454000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/esgd",
"SCZ","iShares MSCI EAFE Small-Cap ETF","66.78","11232396000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/scz",
"ESGE","iShares MSCI EM ESG Optimized ETF","73.5154","338170840","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/esge",
"EEMA","iShares MSCI Emerging Markets Asia Index Fund","74.52","581256000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/eema",
"EMXC","iShares MSCI Emerging Markets ex China ETF","53.17","10634000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/emxc",
"EUFN","iShares MSCI Europe Financials Sector Index Fund","23.58","2203551000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/eufn",
"IEUS","iShares MSCI Europe Small-Cap ETF","60.12","273546000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ieus",
"RING","iShares MSCI Global Gold Miners ETF","18.32","305028000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ring",
"MPCT","iShares MSCI Global Impact ETF","59.82","35892000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/mpct",
"ENZL","iShares MSCI New Zealand ETF","48.73","141317000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/enzl",
"QAT","iShares MSCI Qatar ETF","16.61","51491000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/qat",
"TUR","iShares MSCI Turkey ETF","34.61","249192000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/tur",
"UAE","iShares MSCI UAE ETF","16.03","38472000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/uae",
